Subject,Predicate,Object,SourceName,SourceChapter,SourceType
升降汤加味,方剂组成药材,丹皮,丁光迪医生病例集,例二,现代临床
升降汤加味,方剂组成药材,黑山梔,丁光迪医生病例集,例二,现代临床
升降汤加味,方剂组成药材,泽泻,丁光迪医生病例集,例二,现代临床
升降汤加味,方剂组成药材,全瓜篓,丁光迪医生病例集,例二,现代临床
升降汤加味,方剂组成药材,川连,丁光迪医生病例集,例二,现代临床
升降汤加味,方剂组成药材,橘叶,丁光迪医生病例集,例二,现代临床
升降汤加味,方剂组成药材,橘络,丁光迪医生病例集,例二,现代临床
升降汤加味,方剂组成药材,鲜枇杷叶,丁光迪医生病例集,例二,现代临床
柴胡,药材具有功效,升降气机,丁光迪医生病例集,例二,现代临床
炒枳壳,药材具有功效,升降气机,丁光迪医生病例集,例二,现代临床
炙甘草,药材具有功效,调和肝胆肺胃气机,丁光迪医生病例集,例二,现代临床
广郁金,药材具有功效,调和肝胆肺胃气机,丁光迪医生病例集,例二,现代临床
丹皮,药材具有功效,清肝解郁,丁光迪医生病例集,例二,现代临床
黑山梔,药材具有功效,清肝解郁,丁光迪医生病例集,例二,现代临床
郁怒伤肝,症状辨证证候,气脉失和,丁光迪医生病例集,例二,现代临床
郁怒伤肝,症状辨证证候,疏泄失常,丁光迪医生病例集,例二,现代临床
郁怒伤肝,症状辨证证候,伤阴化火趋势,丁光迪医生病例集,例二,现代临床
丁光迪,名医经验总结,郁怒伤肝,丁光迪医生病例集,例二,现代临床
两足丹毒,疾病表现症状,抓痒流脂水不愈,丁光迪医生病例集,例三,现代临床
慢性胆囊炎,疾病表现症状,胁肋疼痛,丁光迪医生病例集,例三,现代临床
慢性胆囊炎,症状伴随症状,不能转侧,丁光迪医生病例集,例三,现代临床
慢性胆囊炎,症状伴随症状,胃部作胀,丁光迪医生病例集,例三,现代临床
慢性胆囊炎,症状伴随症状,食入胀加,丁光迪医生病例集,例三,现代临床
慢性胆囊炎,症状伴随症状,大便时澹,丁光迪医生病例集,例三,现代临床
慢性胆囊炎,症状伴随症状,甚时发热,丁光迪医生病例集,例三,现代临床
肝胃不和，湿浊阻滞,证候导致舌象,舌苔厚膩而板,丁光迪医生病例集,例三,现代临床
肝胃不和，湿浊阻滞,证候导致脉象,脉弦而滑,丁光迪医生病例集,例三,现代临床
肝胃不和，湿浊阻滞,证候采用方剂,四逆散，平胃散,丁光迪医生病例集,例三,现代临床
四逆散，平胃散,方剂组成药材,如味寸,丁光迪医生病例集,例三,现代临床
如味寸,药材具有功效,疏理气机，开化湿浊,丁光迪医生病例集,例三,现代临床
陈某,临床验证理论,肝胃不和，湿浊阻滞,丁光迪医生病例集,例三,现代临床
丁光迪,名医经验总结,治以疏理气机，开化湿浊,丁光迪医生病例集,例三,现代临床
十二指肠球部溃疡,疾病表现症状,右胁上腹部胀痛,丁光迪医生病例集,例四,现代临床
胆结石病,疾病表现症状,右胁上腹部胀痛,丁光迪医生病例集,例四,现代临床
胆结石病,症状伴随症状,恶心欲吐,丁光迪医生病例集,例四,现代临床
胆结石病,症状伴随症状,胃不欲纳,丁光迪医生病例集,例四,现代临床
胆结石病,症状伴随症状,谷入胀加,丁光迪医生病例集,例四,现代临床
胆结石病,症状伴随症状,大便失调,丁光迪医生病例集,例四,现代临床
胆结石病,症状伴随症状,烦躁寐差,丁光迪医生病例集,例四,现代临床
胆结石病,症状伴随症状,低热,丁光迪医生病例集,例四,现代临床
胆结石病,疾病导致舌象,舌苔厚腻,丁光迪医生病例集,例四,现代临床
胆结石病,疾病导致舌象,舌质呆滞,丁光迪医生病例集,例四,现代临床
胆结石病,疾病导致脉象,脉弦右滑,丁光迪医生病例集,例四,现代临床
湿积阻滞,证候导致舌象,舌苔厚腻,丁光迪医生病例集,例四,现代临床
湿积阻滞,证候导致舌象,舌质呆滞,丁光迪医生病例集,例四,现代临床
湿积阻滞,证候导致脉象,脉弦右滑,丁光迪医生病例集,例四,现代临床
湿积阻滞,综合辨证证候,升降乖常,丁光迪医生病例集,例四,现代临床
湿积阻滞,综合辨证证候,腑气失于通降,丁光迪医生病例集,例四,现代临床
湿积阻滞,证候采用方剂,黄连温胆汤合硝金散,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,姜川连,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,制半夏,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,茯苓,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,陈皮,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,青皮,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,姜川朴,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,焦枳实,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,石菖蒲,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,矶郁金,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,炒川楝子,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,醋炒玄胡,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,金钱草,丁光迪医生病例集,例四,现代临床
黄连温胆汤合硝金散,方剂组成药材,姜竹茹,丁光迪医生病例集,例四,现代临床
火硝,药材具有功效,利胆化石,丁光迪医生病例集,例四,现代临床
鸡内金,药材具有功效,助运化谷,丁光迪医生病例集,例四,现代临床
金钱草,药材具有功效,清利湿热,丁光迪医生病例集,例四,现代临床
硝金散,归属于经典,金匮要略,丁光迪医生病例集,例四,现代临床
硝金散,理论指导实践,黄胆病篇硝石矶石散,丁光迪医生病例集,例四,现代临床
丁光迪,名医经验总结,硝金散对胆石病有很好疗效,丁光迪医生病例集,例四,现代临床
慢性胆囊炎,疾病表现症状,右胁胀痛,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,放射右肩背,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,右胁内灼热,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,背部烘热,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,恶心,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,口苦,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,胃纳乏味,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,不能吃油腻或油炸过的食物,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,胃中板滞不适,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,泛泛欲吐,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,时见突然寒热,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,下午低热,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,大便时泄时秘,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,胁痛口苦,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,大便四日未解,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,脫腹痞闷,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,面黄肌瘦,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,睡眠很差,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,月经推迟,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,经量少,丁光迪医生病例集,例五,现代临床
慢性胆囊炎,疾病表现症状,经前乳胀腹痛,丁光迪医生病例集,例五,现代临床
湿热中阻,证候导致舌象,舌尖赤,丁光迪医生病例集,例五,现代临床
湿热中阻,证候导致舌象,苔黄膩报厚,丁光迪医生病例集,例五,现代临床
湿热中阻,证候导致脉象,脉弦细略数,丁光迪医生病例集,例五,现代临床
胆胃两病,证候导致舌象,舌尖赤,丁光迪医生病例集,例五,现代临床
胆胃两病,证候导致舌象,苔黄膩报厚,丁光迪医生病例集,例五,现代临床
胆胃两病,证候导致脉象,脉弦细略数,丁光迪医生病例集,例五,现代临床
胆胃失于通降,证候导致症状,恶心欲吐,丁光迪医生病例集,例五,现代临床
胆胃失于通降,证候导致症状,口苦纳差,丁光迪医生病例集,例五,现代临床
胆胃失于通降,证候导致症状,大便秘结,丁光迪医生病例集,例五,现代临床
胆胃失于通降,证候导致症状,浊气上逆,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致症状,右胁板滞,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致症状,钝痛,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致症状,欲得温按,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致症状,胃不欲纳,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致症状,日泛清水,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致症状,大便虽通量少不爽,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致症状,时当初夏反何形寒,丁光迪医生病例集,例五,现代临床
中阳受损,证候导致症状,形寒,丁光迪医生病例集,例五,现代临床
中阳受损,证候导致舌象,苔变薄滑,丁光迪医生病例集,例五,现代临床
中阳受损,证候导致脉象,脉转细,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致脉象,脉转细,丁光迪医生病例集,例五,现代临床
胆胃湿浊未净,证候导致舌象,苔变薄滑,丁光迪医生病例集,例五,现代临床
湿热中阻,证候采用方剂,大柴胡汤合硝金散,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,柴胡,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,赤芍,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,焦枳实,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,黄苓,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,大黄,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,姜川朴,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,姜半夏,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,陈皮,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,矶郁金,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,炒川楝子,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,醋炒延胡,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,六散,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,金钱草,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,火硝,丁光迪医生病例集,例五,现代临床
大柴胡汤合硝金散,方剂组成药材,炙泻金粉,丁光迪医生病例集,例五,现代临床
柴胡,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
赤芍,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
焦枳实,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
黄苓,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
大黄,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
姜川朴,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
姜半夏,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
陈皮,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
矶郁金,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
炒川楝子,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
醋炒延胡,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
六散,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
金钱草,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
火硝,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
炙泻金粉,药材具有功效,疏泄,丁光迪医生病例集,例五,现代临床
丁光迪医生病例集,归属于经典,例五,丁光迪医生病例集,例五,现代临床
胆结石病,疾病表现症状,胁痛胱胀,丁光迪医生病例集,例六,现代临床
胆结石病,疾病表现症状,身热而又肢凉,丁光迪医生病例集,例六,现代临床
胆结石病,疾病表现症状,烦躁不寐,丁光迪医生病例集,例六,现代临床
胆结石病,疾病表现症状,大便不通,丁光迪医生病例集,例六,现代临床
胆结石病,疾病表现症状,小水赤涩,丁光迪医生病例集,例六,现代临床
胆结石病,疾病导致舌象,舌色呆滞,丁光迪医生病例集,例六,现代临床
胆结石病,疾病导致脉象,脉来弦滑有力,丁光迪医生病例集,例六,现代临床
胆结石病,疾病导致舌象,舌苔厚腻,丁光迪医生病例集,例六,现代临床
胆结石病,症状伴随症状,口干唇焦,丁光迪医生病例集,例六,现代临床
胆结石病,症状伴随症状,时寒时热,丁光迪医生病例集,例六,现代临床
